BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201301,21,1800,201301,22,1200,71577,430704,WISCONSIN,55,2013,January,Cold/Wind Chill,Z,60,OZAUKEE,MKX,21-JAN-13 18:00:00,CST-6,22-JAN-13 12:00:00,0,0,0,0,,,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"Arctic air spread into southern Wisconsin behind deep low pressure that tracked to the north of the state.  About 2,000 feet above ground level, 925 mb temperatures fell to -17C to -22C���with 925 mb winds of 20 to 30 knots.  Momentum transfer of these winds to the surface produced gusty northwest winds, which combined with surface temperatures in the single digits below zero to produce wind chills between -20 to -30.  The frigid wind chills began the morning of January 21st across far northern Southeast Wisconsin and most of South-central Wisconsin���then spread across the remainder of southern Wisconsin during the evening of January 21st and continued everywhere into the morning hours of January 22nd.||An interesting side note to this cold outbreak was the fact that it was one of the relatively few times Milwaukee recorded a low temperature below zero without having a snow cover.",,CSV
201301,19,1900,201301,19,2100,71575,430552,WISCONSIN,55,2013,January,High Wind,Z,68,GREEN,MKX,19-JAN-13 19:00:00,CST-6,19-JAN-13 21:00:00,0,0,0,0,15.00K,,AWOS,50.00,MG,,,,,,,,,,,,,,,,,,,,"High winds affected parts of southern Wisconsin during the evening of January 21st as very strong west to northwest winds behind a strong cold front ushered in the coldest air to that point of the winter season.  Widespread wind gusts in the 45 to 50 mph (39 to 43 knots) range occurred at the surface, with peak gusts of 58 mph (50 knots).  Newspaper articles reported scattered power outages as wind-broken tree limbs impacted power-lines.  The high winds were related to a tightening pressure gradient around a low pressure system that rapidly deepened as it tracked across the Upper Peninsula of Michigan to southwest Quebec.  Meteorologically, strong winds of 40 to 50 knots (46 to 58 mph) about 5,000 feet above the ground were mixed down to the surface.",,CSV
201301,19,2000,201301,19,2200,71575,430589,WISCONSIN,55,2013,January,High Wind,Z,51,FOND DU LAC,MKX,19-JAN-13 20:00:00,CST-6,19-JAN-13 22:00:00,0,0,0,0,15.00K,,ASOS,50.00,MG,,,,,,,,,,,,,,,,,,,,"High winds affected parts of southern Wisconsin during the evening of January 21st as very strong west to northwest winds behind a strong cold front ushered in the coldest air to that point of the winter season.  Widespread wind gusts in the 45 to 50 mph (39 to 43 knots) range occurred at the surface, with peak gusts of 58 mph (50 knots).  Newspaper articles reported scattered power outages as wind-broken tree limbs impacted power-lines.  The high winds were related to a tightening pressure gradient around a low pressure system that rapidly deepened as it tracked across the Upper Peninsula of Michigan to southwest Quebec.  Meteorologically, strong winds of 40 to 50 knots (46 to 58 mph) about 5,000 feet above the ground were mixed down to the surface.",,CSV
201301,19,2000,201301,19,2200,71575,430590,WISCONSIN,55,2013,January,High Wind,Z,72,KENOSHA,MKX,19-JAN-13 20:00:00,CST-6,19-JAN-13 22:00:00,0,0,0,0,15.00K,,ASOS,50.00,MG,,,,,,,,,,,,,,,,,,,,"High winds affected parts of southern Wisconsin during the evening of January 21st as very strong west to northwest winds behind a strong cold front ushered in the coldest air to that point of the winter season.  Widespread wind gusts in the 45 to 50 mph (39 to 43 knots) range occurred at the surface, with peak gusts of 58 mph (50 knots).  Newspaper articles reported scattered power outages as wind-broken tree limbs impacted power-lines.  The high winds were related to a tightening pressure gradient around a low pressure system that rapidly deepened as it tracked across the Upper Peninsula of Michigan to southwest Quebec.  Meteorologically, strong winds of 40 to 50 knots (46 to 58 mph) about 5,000 feet above the ground were mixed down to the surface.",,CSV
201301,27,940,201301,27,1550,71076,427264,WISCONSIN,55,2013,January,Winter Storm,Z,53,VERNON,ARX,27-JAN-13 09:40:00,CST-6,27-JAN-13 15:50:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,"Ice accumulations up to two tenths of an inch from freezing rain were reported across western Wisconsin from a winter storm that impacted the region on January 27th. The winter storm originated over South Dakota and then moved almost due east into Wisconsin. As it did, it pulled a warm front north through the region. The warm air that came north with the warm front was responsible for the freezing rain. The warm air moved as far north as about Interstate 90, which is where sleet began mixing in with the freezing rain. Farther to the north, all the precipitation fell as snow. The freezing rain and sleet produced a coating of ice on most exposed surfaces leading to very slick roads with several accidents occurring. The highest reported ice accumulation was two tenths of an inch in Prairie du Chien (Crawford County).","Freezing rain and sleet created a coating of ice on exposed surfaces leading to very slick roads and numerous accidents occurred across the county. The highest reported ice accumulation was a tenth of an inch near Stoddard. In addition to the freezing rain and sleet, snow also occurred. The highest reported snowfall amount was one inch near Hillsboro.",CSV
201301,27,1000,201301,27,1525,71076,427263,WISCONSIN,55,2013,January,Winter Storm,Z,55,RICHLAND,ARX,27-JAN-13 10:00:00,CST-6,27-JAN-13 15:25:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,"Ice accumulations up to two tenths of an inch from freezing rain were reported across western Wisconsin from a winter storm that impacted the region on January 27th. The winter storm originated over South Dakota and then moved almost due east into Wisconsin. As it did, it pulled a warm front north through the region. The warm air that came north with the warm front was responsible for the freezing rain. The warm air moved as far north as about Interstate 90, which is where sleet began mixing in with the freezing rain. Farther to the north, all the precipitation fell as snow. The freezing rain and sleet produced a coating of ice on most exposed surfaces leading to very slick roads with several accidents occurring. The highest reported ice accumulation was two tenths of an inch in Prairie du Chien (Crawford County).","Freezing rain and sleet created a coating of ice on exposed surfaces leading to very slick roads and numerous accidents occurred across the county. In addition to the freezing rain and sleet, snow also occurred. The highest reported snowfall amount was one inch near Richland Center.",CSV
201312,31,1200,201312,31,2000,81643,489945,WISCONSIN,55,2013,December,Winter Weather,Z,67,LAFAYETTE,MKX,31-DEC-13 12:00:00,CST-6,31-DEC-13 20:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,The northern end of a snow area from low pressure passing well to the south of southern Wisconsin brought several inches of snow to far southern Wisconsin. Lake effect snow occurred during and after this event with higher snow totals over far southeast Wisconsin. Numerous slide-offs and accidents occurred.,Three to four inches of snow with multiple slide-offs and accidents.,CSV
201312,31,1300,201312,31,2000,81643,489946,WISCONSIN,55,2013,December,Winter Weather,Z,68,GREEN,MKX,31-DEC-13 13:00:00,CST-6,31-DEC-13 20:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,The northern end of a snow area from low pressure passing well to the south of southern Wisconsin brought several inches of snow to far southern Wisconsin. Lake effect snow occurred during and after this event with higher snow totals over far southeast Wisconsin. Numerous slide-offs and accidents occurred.,Three to four inches of snow with multiple slide-offs and accidents.,CSV
201301,30,400,201301,30,1815,71109,427429,WISCONSIN,55,2013,January,Winter Storm,Z,44,ADAMS,ARX,30-JAN-13 04:00:00,CST-6,30-JAN-13 18:15:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,,,,,,,,,,,,,,,,,,,,"Snowfall amounts of 5 to 12 inches covered portions of western Wisconsin from a winter storm that moved through the region on January 30th. The storm originated over the southern Plains states and moved northeast through the Mississippi River Valley producing a blanket of heavy snow from central and eastern Iowa into Wisconsin. In addition to the snow, the storm produced northwest winds of 25 to 35 mph that created blowing and drifting snow that at times, lowered the visibility to a quarter mile. The timing of the storm, had a direct impact on the morning commute of the 30th. The highest reported snowfall amount was 11.5 inches in Richland Center (Richland County).","Snow and blowing snow created hazardous conditions across the county, especially during the morning commute time. The visibility at times dropped as low a quarter of a mile in the snow and blowing snow. The highest reported snowfall total was 9.9 inches in Friendship.",CSV
201312,31,1300,201312,31,2100,81643,489947,WISCONSIN,55,2013,December,Winter Weather,Z,69,ROCK,MKX,31-DEC-13 13:00:00,CST-6,31-DEC-13 21:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,The northern end of a snow area from low pressure passing well to the south of southern Wisconsin brought several inches of snow to far southern Wisconsin. Lake effect snow occurred during and after this event with higher snow totals over far southeast Wisconsin. Numerous slide-offs and accidents occurred.,Three to four inches of snow with multiple slide-offs and accidents.,CSV
201301,21,1800,201301,22,1200,71577,430705,WISCONSIN,55,2013,January,Cold/Wind Chill,Z,64,JEFFERSON,MKX,21-JAN-13 18:00:00,CST-6,22-JAN-13 12:00:00,0,0,0,0,,,AWOS,,,,,,,,,,,,,,,,,,,,,,"Arctic air spread into southern Wisconsin behind deep low pressure that tracked to the north of the state.  About 2,000 feet above ground level, 925 mb temperatures fell to -17C to -22C���with 925 mb winds of 20 to 30 knots.  Momentum transfer of these winds to the surface produced gusty northwest winds, which combined with surface temperatures in the single digits below zero to produce wind chills between -20 to -30.  The frigid wind chills began the morning of January 21st across far northern Southeast Wisconsin and most of South-central Wisconsin���then spread across the remainder of southern Wisconsin during the evening of January 21st and continued everywhere into the morning hours of January 22nd.||An interesting side note to this cold outbreak was the fact that it was one of the relatively few times Milwaukee recorded a low temperature below zero without having a snow cover.",,CSV
201301,21,1800,201301,22,1200,71577,430706,WISCONSIN,55,2013,January,Cold/Wind Chill,Z,65,WAUKESHA,MKX,21-JAN-13 18:00:00,CST-6,22-JAN-13 12:00:00,0,0,0,0,,,AWOS,,,,,,,,,,,,,,,,,,,,,,"Arctic air spread into southern Wisconsin behind deep low pressure that tracked to the north of the state.  About 2,000 feet above ground level, 925 mb temperatures fell to -17C to -22C���with 925 mb winds of 20 to 30 knots.  Momentum transfer of these winds to the surface produced gusty northwest winds, which combined with surface temperatures in the single digits below zero to produce wind chills between -20 to -30.  The frigid wind chills began the morning of January 21st across far northern Southeast Wisconsin and most of South-central Wisconsin���then spread across the remainder of southern Wisconsin during the evening of January 21st and continued everywhere into the morning hours of January 22nd.||An interesting side note to this cold outbreak was the fact that it was one of the relatively few times Milwaukee recorded a low temperature below zero without having a snow cover.",,CSV
201301,21,1800,201301,22,1200,71577,430707,WISCONSIN,55,2013,January,Cold/Wind Chill,Z,66,MILWAUKEE,MKX,21-JAN-13 18:00:00,CST-6,22-JAN-13 12:00:00,0,0,0,0,,,ASOS,,,,,,,,,,,,,,,,,,,,,,"Arctic air spread into southern Wisconsin behind deep low pressure that tracked to the north of the state.  About 2,000 feet above ground level, 925 mb temperatures fell to -17C to -22C���with 925 mb winds of 20 to 30 knots.  Momentum transfer of these winds to the surface produced gusty northwest winds, which combined with surface temperatures in the single digits below zero to produce wind chills between -20 to -30.  The frigid wind chills began the morning of January 21st across far northern Southeast Wisconsin and most of South-central Wisconsin���then spread across the remainder of southern Wisconsin during the evening of January 21st and continued everywhere into the morning hours of January 22nd.||An interesting side note to this cold outbreak was the fact that it was one of the relatively few times Milwaukee recorded a low temperature below zero without having a snow cover.","This event was one of the relatively few times Milwaukee had a low temperature below zero without having a snow cover. Examining the historical climate record back to 1948, which is when regular snow depth records began for Milwaukee, there have been only 17 instances when the low temperature in Milwaukee reached or dipped below 0 ��F with no snow cover on the ground. The most recent occurrence dated back to January 20, 2008 with a low temperature of -6 ��F.",CSV
201301,21,1800,201301,22,1200,71577,430708,WISCONSIN,55,2013,January,Cold/Wind Chill,Z,69,ROCK,MKX,21-JAN-13 18:00:00,CST-6,22-JAN-13 12:00:00,0,0,0,0,,,AWOS,,,,,,,,,,,,,,,,,,,,,,"Arctic air spread into southern Wisconsin behind deep low pressure that tracked to the north of the state.  About 2,000 feet above ground level, 925 mb temperatures fell to -17C to -22C���with 925 mb winds of 20 to 30 knots.  Momentum transfer of these winds to the surface produced gusty northwest winds, which combined with surface temperatures in the single digits below zero to produce wind chills between -20 to -30.  The frigid wind chills began the morning of January 21st across far northern Southeast Wisconsin and most of South-central Wisconsin���then spread across the remainder of southern Wisconsin during the evening of January 21st and continued everywhere into the morning hours of January 22nd.||An interesting side note to this cold outbreak was the fact that it was one of the relatively few times Milwaukee recorded a low temperature below zero without having a snow cover.",,CSV
201301,27,1200,201301,28,300,71578,430734,WISCONSIN,55,2013,January,Winter Weather,Z,46,MARQUETTE,MKX,27-JAN-13 12:00:00,CST-6,28-JAN-13 03:00:00,0,0,0,0,,,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"Snow affecting Southern Wisconsin on January 27th became mixed with some freezing rain and sleet which resulted in hazardous driving conditions.  There were brief heavy showers of sleet and bursts of snow with isolated elevated thunderstorms.  The mix of snow...sleet and freezing rain left a glaze 0.1 to 0.2 inch thick on area roads and exposed surfaces...with snow accumulations of 1/2 inch to nearly 2 inches adding to the slick travel conditions.  The precipitation changed over to all rain from south to north during the evening and overnight hours as low-level warm air overspread the region.  The warm air was related to a warm front moving north through the western Great Lake Region.  In fact, about 5,000 feet above the ground there was a 50-knot (58 mph) low-level southerly jet that provide the energy and moisture for the isolated thunderstorms.",,CSV
